,Rented Bike Count,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
7813,1064,13,19.4,35,1.2,678,3.5,1.73,0.0,0.0,0,1,1
7814,1122,14,20.6,30,2.2,839,2.3,1.69,0.0,0.0,0,1,1
7815,1167,15,20.2,31,1.6,855,2.5,1.25,0.0,0.0,0,1,1
7816,1464,16,19.7,34,1.6,688,3.3,0.88,0.0,0.0,0,1,1
7817,1904,17,18.9,35,1.7,720,3.0,0.41,0.0,0.0,0,1,1
7818,2613,18,17.3,43,0.9,783,4.5,0.08,0.0,0.0,0,1,1
7819,1860,19,15.6,44,1.5,828,3.3,0.0,0.0,0.0,0,1,1
7820,1593,20,14.5,51,1.4,751,4.4,0.0,0.0,0.0,0,1,1
7821,1513,21,13.4,56,0.7,758,4.7,0.0,0.0,0.0,0,1,1
7822,1360,22,12.7,60,0.0,680,5.1,0.0,0.0,0.0,0,1,1
7823,916,23,12.0,59,0.4,685,4.2,0.0,0.0,0.0,0,1,1
7824,726,0,11.6,61,0.7,673,4.3,0.0,0.0,0.0,0,1,1
7825,547,1,11.1,62,0.2,666,4.0,0.0,0.0,0.0,0,1,1
7826,356,2,10.6,68,0.9,603,4.9,0.0,0.0,0.0,0,1,1
7827,243,3,10.1,70,1.1,606,4.8,0.0,0.0,0.0,0,1,1
7828,170,4,10.0,73,0.9,622,5.3,0.0,0.0,0.0,0,1,1
7829,193,5,10.0,73,0.5,593,5.3,0.0,0.0,0.0,0,1,1
7830,456,6,9.9,75,1.0,560,5.6,0.0,0.0,0.0,0,1,1
7831,839,7,10.4,71,0.6,557,5.3,0.0,0.0,0.0,0,1,1
7832,1423,8,11.0,78,0.8,412,7.3,0.03,0.0,0.0,0,1,1
7833,1026,9,11.7,77,0.8,394,7.7,0.25,0.0,0.0,0,1,1
7834,735,10,13.8,65,1.1,475,7.3,1.06,0.0,0.0,0,1,1
7835,81,11,13.0,70,5.0,989,7.6,0.5,0.0,0.0,0,1,1
7836,363,12,11.5,90,1.2,973,9.9,0.06,5.0,0.0,0,1,1
7837,652,13,13.5,82,0.8,962,10.4,1.33,0.0,0.0,0,1,1
7838,837,14,15.1,71,0.9,973,9.8,1.62,0.0,0.0,0,1,1
7839,1010,15,16.6,68,1.5,955,10.6,1.55,0.0,0.0,0,1,1
7840,1294,16,16.1,70,1.3,898,10.6,0.83,0.0,0.0,0,1,1
7841,1604,17,15.7,63,3.2,1118,8.6,0.39,0.0,0.0,0,1,1
7842,2415,18,14.5,71,2.1,1235,9.2,0.06,0.0,0.0,0,1,1
7843,1685,19,14.0,70,1.6,1265,8.6,0.0,0.0,0.0,0,1,1
7844,1433,20,13.6,70,1.4,1392,8.2,0.0,0.0,0.0,0,1,1
7845,1380,21,12.6,70,1.2,1425,7.2,0.0,0.0,0.0,0,1,1
7846,1257,22,12.3,73,0.9,1392,7.5,0.0,0.0,0.0,0,1,1
7847,876,23,11.2,78,0.5,802,7.4,0.0,0.0,0.0,0,1,1
7848,708,0,10.8,80,1.0,1151,7.4,0.0,0.0,0.0,0,1,1
7849,573,1,10.2,84,1.2,1036,7.6,0.0,0.0,0.0,0,1,1
7850,371,2,9.5,87,1.0,919,7.4,0.0,0.0,0.0,0,1,1
7851,249,3,9.4,85,1.6,983,6.9,0.0,0.0,0.0,0,1,1
7852,162,4,9.0,87,0.6,972,6.9,0.0,0.0,0.0,0,1,1
7853,164,5,8.5,87,1.2,1046,6.4,0.0,0.0,0.0,0,1,1
7854,453,6,8.1,88,0.9,831,6.2,0.0,0.0,0.0,0,1,1
7855,1165,7,7.8,90,0.6,763,6.2,0.0,0.0,0.0,0,1,1
7856,2108,8,8.1,85,1.2,772,5.7,0.26,0.0,0.0,0,1,1
7857,1151,9,10.1,72,1.1,728,5.2,0.9,0.0,0.0,0,1,1
7858,811,10,13.0,63,0.9,854,6.1,1.5,0.0,0.0,0,1,1
7859,940,11,15.7,53,1.0,1172,6.1,1.99,0.0,0.0,0,1,1
7860,1126,12,16.8,48,1.6,1673,5.7,2.1,0.0,0.0,0,1,1
7861,1106,13,17.2,43,2.3,1835,4.4,1.68,0.0,0.0,0,1,1
7862,1150,14,17.6,39,2.5,1964,3.4,1.63,0.0,0.0,0,1,1
7863,1161,15,18.0,40,3.0,1808,4.1,1.71,0.0,0.0,0,1,1
7864,1492,16,18.2,42,1.3,1976,5.0,1.22,0.0,0.0,0,1,1
7865,1904,17,17.0,47,2.2,1989,5.5,0.59,0.0,0.0,0,1,1
7866,2612,18,15.1,53,1.7,2000,5.5,0.06,0.0,0.0,0,1,1
7867,1827,19,13.9,61,1.9,2000,6.4,0.0,0.0,0.0,0,1,1
7868,1556,20,13.1,63,0.4,2000,6.2,0.0,0.0,0.0,0,1,1
7869,1464,21,12.1,67,1.0,1977,6.1,0.0,0.0,0.0,0,1,1
7870,1281,22,11.6,71,0.2,1858,6.5,0.0,0.0,0.0,0,1,1
7871,884,23,11.0,74,0.1,1817,6.5,0.0,0.0,0.0,0,1,1
7872,729,0,10.5,75,0.3,1800,6.2,0.0,0.0,0.0,0,1,1
7873,572,1,10.0,78,0.4,1669,6.3,0.0,0.0,0.0,0,1,1
7874,421,2,9.1,79,0.5,1625,5.6,0.0,0.0,0.0,0,1,1
7875,266,3,9.1,79,0.2,1689,5.6,0.0,0.0,0.0,0,1,1
7876,161,4,8.5,83,1.2,1577,5.7,0.0,0.0,0.0,0,1,1
7877,193,5,7.8,85,0.9,1542,5.4,0.0,0.0,0.0,0,1,1
7878,450,6,7.5,86,1.3,1301,5.3,0.0,0.0,0.0,0,1,1
7879,1251,7,7.3,85,1.4,1039,4.9,0.0,0.0,0.0,0,1,1
7880,2070,8,7.9,76,1.2,1290,3.9,0.25,0.0,0.0,0,1,1
7881,1168,9,10.3,64,1.0,1544,3.7,0.91,0.0,0.0,0,1,1
7882,779,10,13.4,53,1.1,1768,4.0,1.53,0.0,0.0,0,1,1
7883,956,11,16.4,43,0.7,1713,3.7,1.96,0.0,0.0,0,1,1
7884,1188,12,18.2,37,1.4,1861,3.2,2.25,0.0,0.0,0,1,1
7885,1154,13,19.4,32,1.1,1787,2.2,2.31,0.0,0.0,0,1,1
7886,1192,14,20.6,31,1.4,1562,2.8,1.7,0.0,0.0,0,1,1
7887,1275,15,20.6,32,1.4,1651,3.3,1.4,0.0,0.0,0,1,1
7888,1528,16,20.4,32,0.9,1720,3.1,0.84,0.0,0.0,0,1,1
7889,1961,17,19.2,36,0.7,1643,3.7,0.38,0.0,0.0,0,1,1
7890,2632,18,17.3,39,1.3,1641,3.1,0.03,0.0,0.0,0,1,1
7891,1968,19,16.4,47,1.0,1694,5.0,0.0,0.0,0.0,0,1,1
7892,1596,20,15.3,50,0.5,1647,4.9,0.0,0.0,0.0,0,1,1
7893,1513,21,14.5,50,0.7,1741,4.1,0.0,0.0,0.0,0,1,1
7894,1316,22,13.6,56,1.0,1611,4.9,0.0,0.0,0.0,0,1,1
7895,919,23,12.5,59,0.8,1602,4.6,0.0,0.0,0.0,0,1,1
7896,753,0,12.5,57,0.9,1877,4.1,0.0,0.0,0.0,0,1,1
7897,629,1,12.7,56,1.2,1952,4.1,0.0,0.0,0.0,0,1,1
7898,434,2,12.8,59,0.9,1804,4.9,0.0,0.0,0.0,0,1,1
7899,327,3,12.8,57,0.5,1715,4.4,0.0,0.0,0.0,0,1,1
7900,185,4,12.6,60,0.6,1648,5.0,0.0,0.0,0.0,0,1,1
7901,178,5,12.4,60,0.8,1563,4.8,0.0,0.0,0.0,0,1,1
7902,376,6,12.6,64,1.3,1348,5.9,0.0,0.0,0.0,0,1,1
7903,556,7,12.6,63,0.8,1265,5.7,0.0,0.0,0.0,0,1,1
7904,556,8,12.1,81,0.8,706,8.9,0.0,0.5,0.0,0,1,1
7905,144,9,12.0,86,0.8,405,9.7,0.07,0.5,0.0,0,1,1
7906,191,10,12.9,84,1.0,534,10.2,0.27,0.0,0.0,0,1,1
7907,54,11,12.4,87,1.0,317,10.2,0.24,1.0,0.0,0,1,1
7908,29,12,12.4,90,1.1,297,10.7,0.19,1.0,0.0,0,1,1
7909,18,13,12.6,87,2.3,539,10.4,0.13,1.5,0.0,0,1,1
7910,147,14,12.7,95,1.9,255,11.9,0.09,5.5,0.0,0,1,1
7911,576,15,14.0,87,1.2,1482,11.8,0.68,1.0,0.0,0,1,1
7912,900,16,14.5,81,1.8,1588,11.2,0.78,0.0,0.0,0,1,1
7913,1386,17,14.3,77,2.9,1966,10.3,0.5,0.0,0.0,0,1,1
7914,1882,18,13.1,74,1.6,1989,8.5,0.05,0.0,0.0,0,1,1
7915,1228,19,12.9,66,2.5,1997,6.6,0.0,0.0,0.0,0,1,1
7916,1003,20,12.2,67,5.4,1956,6.2,0.0,0.0,0.0,0,1,1
7917,542,21,10.6,70,2.4,2000,5.3,0.0,0.0,0.0,0,1,1
7918,680,22,10.5,72,2.4,2000,5.6,0.0,0.0,0.0,0,1,1
7919,603,23,10.2,64,3.9,2000,3.6,0.0,0.0,0.0,0,1,1
7920,640,0,9.9,65,3.2,2000,3.6,0.0,0.0,0.0,0,1,1
7921,585,1,9.9,62,3.5,2000,2.9,0.0,0.0,0.0,0,1,1
7922,478,2,9.5,58,3.0,2000,1.6,0.0,0.0,0.0,0,1,1
7923,346,3,9.1,60,2.8,2000,1.7,0.0,0.0,0.0,0,1,1
7924,233,4,8.8,61,2.8,2000,1.6,0.0,0.0,0.0,0,1,1
7925,146,5,8.0,65,1.6,2000,1.8,0.0,0.0,0.0,0,1,1
7926,197,6,7.4,66,2.3,2000,1.4,0.0,0.0,0.0,0,1,1
7927,388,7,7.3,65,3.2,2000,1.1,0.0,0.0,0.0,0,1,1
7928,713,8,7.7,62,2.4,1985,0.8,0.23,0.0,0.0,0,1,1
7929,785,9,8.3,55,4.0,1853,-0.2,0.89,0.0,0.0,0,1,1
7930,898,10,9.5,46,3.7,1871,-1.5,1.49,0.0,0.0,0,1,1
7931,996,11,10.4,42,4.1,1988,-1.9,2.01,0.0,0.0,0,1,1
7932,1076,12,10.4,41,4.9,1966,-2.3,1.33,0.0,0.0,0,1,1
7933,1118,13,10.6,38,4.6,2000,-3.1,1.63,0.0,0.0,0,1,1
7934,1183,14,10.8,37,4.4,2000,-3.3,1.29,0.0,0.0,0,1,1
7935,1254,15,11.4,32,3.8,2000,-4.7,1.21,0.0,0.0,0,1,1
7936,1308,16,10.6,35,3.3,2000,-4.2,1.02,0.0,0.0,0,1,1
7937,1176,17,9.5,34,5.7,2000,-5.6,0.45,0.0,0.0,0,1,1
7938,1054,18,8.9,39,3.5,2000,-4.3,0.05,0.0,0.0,0,1,1
7939,864,19,8.0,42,2.9,2000,-4.1,0.0,0.0,0.0,0,1,1
7940,775,20,7.6,44,4.2,2000,-3.8,0.0,0.0,0.0,0,1,1
7941,775,21,7.3,49,3.4,2000,-2.7,0.0,0.0,0.0,0,1,1
7942,752,22,6.6,51,1.8,2000,-2.8,0.0,0.0,0.0,0,1,1
7943,658,23,6.3,52,1.8,2000,-2.8,0.0,0.0,0.0,0,1,1
7944,699,0,6.7,55,1.5,2000,-1.7,0.0,0.0,0.0,0,1,1
7945,531,1,6.9,55,1.8,2000,-1.5,0.0,0.0,0.0,0,1,1
7946,450,2,6.6,59,0.4,2000,-0.8,0.0,0.0,0.0,0,1,1
7947,299,3,6.2,59,0.6,2000,-1.2,0.0,0.0,0.0,0,1,1
7948,148,4,6.8,65,1.1,2000,0.6,0.0,0.0,0.0,0,1,1
7949,27,5,7.2,68,2.5,1740,1.6,0.0,0.0,0.0,0,1,1
7950,55,6,6.9,86,1.7,1988,4.7,0.0,1.5,0.0,0,1,1
7951,134,7,6.9,88,0.9,1991,5.0,0.0,0.0,0.0,0,1,1
7952,74,8,6.8,89,1.4,1856,5.1,0.05,0.0,0.0,0,1,1
7953,195,9,7.3,90,1.1,1889,5.7,0.12,2.5,0.0,0,1,1
7954,330,10,8.2,89,0.4,1365,6.4,0.39,0.0,0.0,0,1,1
7955,544,11,9.4,86,1.2,1220,7.1,0.75,0.0,0.0,0,1,1
7956,630,12,11.9,74,1.6,1801,7.4,1.84,0.0,0.0,0,1,1
7957,916,13,12.1,75,1.2,1775,7.7,0.99,0.0,0.0,0,1,1
7958,962,14,12.4,72,1.9,1860,7.4,1.06,0.0,0.0,0,1,1
7959,948,15,12.2,67,3.3,2000,6.2,0.86,0.0,0.0,0,1,1
7960,385,16,12.2,65,1.9,2000,5.8,0.52,0.0,0.0,0,1,1
7961,535,17,9.4,85,1.2,2000,6.9,0.07,1.5,0.0,0,1,1
7962,651,18,8.9,85,1.8,2000,6.5,0.01,0.0,0.0,0,1,1
7963,645,19,8.4,85,1.2,2000,6.0,0.0,0.0,0.0,0,1,1
7964,624,20,8.2,82,2.8,2000,5.3,0.0,0.0,0.0,0,1,1
7965,670,21,7.6,75,1.1,2000,3.4,0.0,0.0,0.0,0,1,1
7966,625,22,6.7,76,0.6,2000,2.7,0.0,0.0,0.0,0,1,1
7967,512,23,6.0,74,1.1,2000,1.7,0.0,0.0,0.0,0,1,1
7968,434,0,5.3,81,1.7,1993,2.2,0.0,0.0,0.0,0,1,1
7969,326,1,5.1,83,1.1,1989,2.4,0.0,0.0,0.0,0,1,1
7970,184,2,4.7,81,1.0,1918,1.7,0.0,0.0,0.0,0,1,1
7971,123,3,5.0,67,0.8,2000,-0.6,0.0,0.0,0.0,0,1,1
7972,117,4,5.6,66,0.7,2000,-0.2,0.0,0.0,0.0,0,1,1
7973,161,5,5.1,76,0.7,2000,1.2,0.0,0.0,0.0,0,1,1
7974,436,6,4.7,76,0.6,2000,0.8,0.0,0.0,0.0,0,1,1
7975,1070,7,4.6,76,0.7,2000,0.7,0.0,0.0,0.0,0,1,1
7976,1888,8,5.1,67,0.3,1981,-0.5,0.24,0.0,0.0,0,1,1
7977,1021,9,7.5,53,1.6,1981,-1.4,1.01,0.0,0.0,0,1,1
7978,771,10,9.6,43,1.8,1930,-2.3,1.49,0.0,0.0,0,1,1
7979,796,11,11.0,46,2.6,1946,-0.1,1.97,0.0,0.0,0,1,1
7980,737,12,10.8,49,2.7,2000,0.4,1.45,0.0,0.0,0,1,1
7981,815,13,10.4,49,2.7,2000,0.1,0.54,0.0,0.0,0,1,1
7982,838,14,11.3,39,3.7,2000,-2.1,1.18,0.0,0.0,0,1,1
7983,884,15,11.0,46,3.4,2000,-0.1,0.57,0.0,0.0,0,1,1
7984,1069,16,11.3,41,3.6,2000,-1.4,0.94,0.0,0.0,0,1,1
7985,1274,17,10.0,43,4.9,2000,-2.0,0.43,0.0,0.0,0,1,1
7986,1987,18,9.4,51,3.4,2000,-0.2,0.02,0.0,0.0,0,1,1
7987,1377,19,8.1,53,3.7,2000,-0.9,0.0,0.0,0.0,0,1,1
7988,1026,20,6.8,59,3.2,2000,-0.6,0.0,0.0,0.0,0,1,1
7989,979,21,5.7,61,2.3,2000,-1.2,0.0,0.0,0.0,0,1,1
7990,906,22,5.1,58,2.2,2000,-2.4,0.0,0.0,0.0,0,1,1
7991,658,23,4.3,58,1.4,2000,-3.2,0.0,0.0,0.0,0,1,1
7992,488,0,3.4,55,1.5,2000,-4.8,0.0,0.0,0.0,0,1,1
7993,440,1,3.0,55,1.0,2000,-5.1,0.0,0.0,0.0,0,1,1
7994,283,2,2.1,56,0.5,2000,-5.7,0.0,0.0,0.0,0,1,1
7995,182,3,1.7,59,0.5,2000,-5.4,0.0,0.0,0.0,0,1,1
7996,150,4,1.6,63,0.3,2000,-4.6,0.0,0.0,0.0,0,1,1
7997,162,5,1.1,68,0.6,2000,-4.1,0.0,0.0,0.0,0,1,1
7998,394,6,0.8,69,1.4,2000,-4.2,0.0,0.0,0.0,0,1,1
7999,1005,7,1.3,65,1.2,2000,-4.5,0.0,0.0,0.0,0,1,1
8000,1883,8,1.4,58,0.9,1883,-5.9,0.15,0.0,0.0,0,1,1
8001,982,9,3.7,49,1.9,1961,-6.0,0.89,0.0,0.0,0,1,1
8002,684,10,6.1,38,2.5,1914,-7.1,1.51,0.0,0.0,0,1,1
8003,782,11,7.5,36,1.4,1993,-6.6,1.98,0.0,0.0,0,1,1
8004,881,12,8.5,34,1.5,1892,-6.4,2.21,0.0,0.0,0,1,1
8005,847,13,9.8,33,1.8,1937,-5.7,2.3,0.0,0.0,0,1,1
8006,903,14,10.7,33,1.7,2000,-4.9,2.12,0.0,0.0,0,1,1
8007,965,15,10.9,33,2.6,1963,-4.7,1.73,0.0,0.0,0,1,1
8008,1110,16,11.0,34,2.3,1999,-4.2,1.16,0.0,0.0,0,1,1
8009,1357,17,9.9,40,2.6,2000,-3.0,0.47,0.0,0.0,0,1,1
8010,2074,18,8.4,52,2.6,2000,-0.9,0.03,0.0,0.0,0,1,1
8011,1442,19,8.0,52,2.1,2000,-1.2,0.0,0.0,0.0,0,1,1
8012,1186,20,7.6,59,1.1,2000,0.0,0.0,0.0,0.0,0,1,1
8013,1147,21,7.6,55,2.0,2000,-0.8,0.0,0.0,0.0,0,1,1
8014,948,22,7.6,50,1.8,2000,-2.1,0.0,0.0,0.0,0,1,1
8015,527,23,7.7,50,1.0,1988,-2.0,0.0,0.0,0.0,0,1,1
8016,294,0,7.1,59,1.7,2000,-0.3,0.0,0.0,0.0,0,1,1
8017,324,1,6.6,66,1.0,2000,0.6,0.0,0.0,0.0,0,1,1
8018,287,2,6.4,65,0.0,2000,0.2,0.0,0.0,0.0,0,1,1
8019,227,3,5.6,69,0.1,2000,0.3,0.0,0.0,0.0,0,1,1
8020,146,4,5.0,71,1.4,1994,0.1,0.0,0.0,0.0,0,1,1
8021,141,5,4.1,74,0.9,2000,-0.1,0.0,0.0,0.0,0,1,1
8022,402,6,3.6,75,0.8,2000,-0.4,0.0,0.0,0.0,0,1,1
8023,1060,7,3.2,74,0.9,2000,-0.9,0.0,0.0,0.0,0,1,1
8024,1907,8,3.7,67,1.8,1987,-1.8,0.15,0.0,0.0,0,1,1
8025,996,9,5.1,56,1.8,1825,-2.9,0.89,0.0,0.0,0,1,1
8026,717,10,7.2,49,2.2,1892,-2.8,1.51,0.0,0.0,0,1,1
8027,818,11,8.7,41,2.6,1907,-3.8,1.96,0.0,0.0,0,1,1
8028,907,12,10.0,39,2.0,2000,-3.3,2.2,0.0,0.0,0,1,1
8029,983,13,11.2,34,2.6,1940,-4.1,2.26,0.0,0.0,0,1,1
8030,963,14,11.9,34,2.4,1835,-3.4,2.12,0.0,0.0,0,1,1
8031,994,15,12.0,35,3.0,1908,-3.0,1.72,0.0,0.0,0,1,1
8032,1185,16,11.8,34,2.3,1979,-3.5,1.16,0.0,0.0,0,1,1
8033,1462,17,11.3,41,1.8,2000,-1.4,0.51,0.0,0.0,0,1,1
8034,2094,18,9.4,48,2.0,2000,-1.0,0.03,0.0,0.0,0,1,1
8035,1507,19,8.4,53,1.0,2000,-0.6,0.0,0.0,0.0,0,1,1
8036,1176,20,7.6,59,0.7,2000,0.0,0.0,0.0,0.0,0,1,1
8037,1069,21,7.6,59,3.0,1929,0.0,0.0,0.0,0.0,0,1,1
8038,1088,22,6.8,58,2.2,1936,-0.9,0.0,0.0,0.0,0,1,1
8039,798,23,6.4,60,1.8,1930,-0.8,0.0,0.0,0.0,0,1,1
8040,584,0,5.7,62,2.3,1909,-1.0,0.0,0.0,0.0,0,1,1
8041,524,1,5.1,65,1.6,1932,-0.9,0.0,0.0,0.0,0,1,1
8042,362,2,4.4,64,1.4,2000,-1.8,0.0,0.0,0.0,0,1,1
8043,242,3,4.2,65,0.7,1962,-1.8,0.0,0.0,0.0,0,1,1
8044,147,4,3.6,70,0.8,1934,-1.3,0.0,0.0,0.0,0,1,1
8045,154,5,3.3,72,0.0,1946,-1.2,0.0,0.0,0.0,0,1,1
8046,433,6,2.9,75,0.2,1761,-1.1,0.0,0.0,0.0,0,1,1
8047,1055,7,2.5,75,0.5,1763,-1.4,0.0,0.0,0.0,0,1,1
8048,1899,8,2.8,74,0.9,1366,-1.3,0.13,0.0,0.0,0,1,1
8049,1011,9,4.7,60,0.9,1219,-2.4,0.82,0.0,0.0,0,1,1
8050,696,10,8.1,51,0.7,1100,-1.4,1.38,0.0,0.0,0,1,1
8051,852,11,11.1,46,1.6,1518,-0.1,1.84,0.0,0.0,0,1,1
8052,926,12,12.6,36,2.6,1785,-2.1,2.14,0.0,0.0,0,1,1
8053,968,13,13.6,32,1.8,1814,-2.8,2.22,0.0,0.0,0,1,1
8054,1040,14,14.9,31,2.5,1872,-2.1,2.06,0.0,0.0,0,1,1
8055,1094,15,14.8,30,2.7,1990,-2.6,1.71,0.0,0.0,0,1,1
8056,1206,16,14.7,32,2.0,1934,-1.8,1.13,0.0,0.0,0,1,1
8057,1569,17,13.7,37,1.4,2000,-0.7,0.49,0.0,0.0,0,1,1
8058,2254,18,11.8,43,1.3,1995,-0.3,0.03,0.0,0.0,0,1,1
8059,1561,19,10.5,49,1.2,1965,0.2,0.0,0.0,0.0,0,1,1
8060,1269,20,9.9,53,1.7,1868,0.7,0.0,0.0,0.0,0,1,1
8061,1197,21,9.3,54,1.1,1975,0.4,0.0,0.0,0.0,0,1,1
8062,1115,22,8.3,61,0.2,1809,1.2,0.0,0.0,0.0,0,1,1
8063,806,23,7.8,63,0.4,1547,1.1,0.0,0.0,0.0,0,1,1
8064,642,0,7.2,64,1.0,1639,0.8,0.0,0.0,0.0,0,1,1
8065,560,1,6.6,69,0.0,1512,1.3,0.0,0.0,0.0,0,1,1
8066,369,2,6.1,68,0.5,1519,0.6,0.0,0.0,0.0,0,1,1
8067,251,3,5.7,72,0.8,1368,1.0,0.0,0.0,0.0,0,1,1
8068,166,4,5.2,74,1.3,1386,0.9,0.0,0.0,0.0,0,1,1
8069,153,5,4.8,75,0.7,1471,0.7,0.0,0.0,0.0,0,1,1
8070,403,6,4.5,77,1.0,1410,0.8,0.0,0.0,0.0,0,1,1
8071,1024,7,4.1,75,0.8,1143,0.0,0.0,0.0,0.0,0,1,1
8072,1906,8,4.7,72,1.0,1306,0.0,0.12,0.0,0.0,0,1,1
8073,1027,9,7.0,57,0.7,1553,-0.9,0.79,0.0,0.0,0,1,1
8074,751,10,10.0,49,1.2,1411,-0.2,1.4,0.0,0.0,0,1,1
8075,880,11,12.8,44,1.0,1269,0.8,1.84,0.0,0.0,0,1,1
8076,1023,12,14.9,40,1.1,1288,1.4,2.06,0.0,0.0,0,1,1
8077,1130,13,16.5,37,1.2,1400,1.7,2.12,0.0,0.0,0,1,1
8078,1160,14,18.0,31,1.2,1506,0.5,1.98,0.0,0.0,0,1,1
8079,1251,15,18.6,31,1.4,1575,1.1,1.63,0.0,0.0,0,1,1
8080,1424,16,18.8,32,1.4,1717,1.7,1.09,0.0,0.0,0,1,1
8081,1730,17,17.0,36,1.5,1672,1.8,0.47,0.0,0.0,0,1,1
8082,2314,18,14.6,42,1.4,1428,1.8,0.02,0.0,0.0,0,1,1
8083,1568,19,12.8,40,1.4,1870,-0.4,0.0,0.0,0.0,0,1,1
8084,1242,20,11.7,45,1.2,1748,0.1,0.0,0.0,0.0,0,1,1
8085,1146,21,10.8,57,2.0,1219,2.6,0.0,0.0,0.0,0,1,1
8086,1106,22,10.0,56,2.0,1290,1.6,0.0,0.0,0.0,0,1,1
8087,851,23,9.7,56,1.3,1423,1.3,0.0,0.0,0.0,0,1,1
8088,0,0,8.8,63,0.6,1314,2.1,0.0,0.0,0.0,0,1,0
8089,0,1,8.5,61,0.2,1273,1.3,0.0,0.0,0.0,0,1,0
8090,0,2,7.6,68,1.2,1170,2.0,0.0,0.0,0.0,0,1,0
8091,0,3,7.1,67,0.6,1229,1.3,0.0,0.0,0.0,0,1,0
8092,0,4,6.3,72,1.0,1104,1.6,0.0,0.0,0.0,0,1,0
8093,0,5,6.1,75,1.0,1053,1.9,0.0,0.0,0.0,0,1,0
8094,0,6,5.5,78,0.6,983,1.9,0.0,0.0,0.0,0,1,0
8095,0,7,5.2,79,1.3,894,1.8,0.0,0.0,0.0,0,1,0
8096,0,8,5.4,75,0.4,905,1.3,0.11,0.0,0.0,0,1,0
8097,0,9,7.9,58,1.3,1033,0.1,0.8,0.0,0.0,0,1,0
8098,0,10,11.0,49,0.7,957,0.6,1.4,0.0,0.0,0,1,0
8099,0,11,14.5,42,1.6,890,1.7,1.85,0.0,0.0,0,1,0
8100,0,12,16.5,37,1.8,1060,1.7,2.14,0.0,0.0,0,1,0
8101,0,13,17.8,29,2.0,1328,-0.4,2.17,0.0,0.0,0,1,0
8102,0,14,18.1,24,2.4,1594,-2.8,1.97,0.0,0.0,0,1,0
8103,0,15,18.5,25,1.6,1724,-1.9,1.63,0.0,0.0,0,1,0
8104,0,16,18.7,25,2.1,1605,-1.7,1.07,0.0,0.0,0,1,0
8105,0,17,16.7,45,2.2,772,4.6,0.43,0.0,0.0,0,1,0
8106,0,18,14.2,51,1.5,990,4.1,0.02,0.0,0.0,0,1,0
8107,0,19,13.4,62,1.6,740,6.2,0.0,0.0,0.0,0,1,0
8108,0,20,12.1,68,0.8,592,6.3,0.0,0.0,0.0,0,1,0
8109,0,21,11.1,69,0.9,619,5.6,0.0,0.0,0.0,0,1,0
8110,0,22,10.0,68,1.1,791,4.3,0.0,0.0,0.0,0,1,0
8111,0,23,9.2,65,1.2,1064,2.9,0.0,0.0,0.0,0,1,0
8112,720,0,9.1,63,0.6,1292,2.4,0.0,0.0,0.0,0,1,1
8113,517,1,8.6,60,1.1,1416,1.2,0.0,0.0,0.0,0,1,1
8114,378,2,8.2,62,0.2,1415,1.3,0.0,0.0,0.0,0,1,1
8115,296,3,7.6,66,0.9,1432,1.6,0.0,0.0,0.0,0,1,1
8116,188,4,6.9,70,1.5,1314,1.7,0.0,0.0,0.0,0,1,1
8117,112,5,6.6,73,0.3,1219,2.0,0.0,0.0,0.0,0,1,1
8118,141,6,6.2,73,0.3,1018,1.7,0.0,0.0,0.0,0,1,1
8119,259,7,5.8,79,1.0,862,2.4,0.0,0.0,0.0,0,1,1
8120,481,8,5.7,78,1.1,714,2.1,0.09,0.0,0.0,0,1,1
8121,632,9,7.5,60,0.5,725,0.2,0.79,0.0,0.0,0,1,1
8122,747,10,11.1,51,0.8,679,1.3,1.38,0.0,0.0,0,1,1
8123,963,11,14.8,46,2.0,768,3.2,1.83,0.0,0.0,0,1,1
8124,1145,12,16.3,33,2.9,1530,0.0,2.13,0.0,0.0,0,1,1
8125,1355,13,18.3,26,1.2,1503,-1.5,2.17,0.0,0.0,0,1,1
8126,1511,14,19.3,28,1.7,1208,0.3,1.93,0.0,0.0,0,1,1
8127,1579,15,19.0,25,2.1,1748,-1.5,1.6,0.0,0.0,0,1,1
8128,1690,16,18.4,25,3.2,1909,-2.0,1.05,0.0,0.0,0,1,1
8129,1596,17,16.9,33,2.2,1972,0.5,0.43,0.0,0.0,0,1,1
8130,1335,18,14.5,46,2.6,1618,3.0,0.01,0.0,0.0,0,1,1
8131,1180,19,12.9,56,2.5,1345,4.3,0.0,0.0,0.0,0,1,1
8132,1077,20,12.7,59,1.2,1177,4.8,0.0,0.0,0.0,0,1,1
8133,1001,21,11.8,62,0.7,1030,4.7,0.0,0.0,0.0,0,1,1
8134,912,22,11.2,67,1.3,940,5.2,0.0,0.0,0.0,0,1,1
8135,656,23,10.6,73,1.3,931,5.9,0.0,0.0,0.0,0,1,1
8136,520,0,10.1,75,0.0,922,5.8,0.0,0.0,0.0,0,1,1
8137,346,1,9.3,78,0.1,828,5.6,0.0,0.0,0.0,0,1,1
8138,206,2,8.8,81,0.0,773,5.7,0.0,0.0,0.0,0,1,1
8139,161,3,8.3,81,1.1,642,5.2,0.0,0.0,0.0,0,1,1
