,0,1,2,3,4,5,6,7,8
1158,0.49,0.48,0.51,0.21,0.5,0.0,0.53,0.22,1
1159,0.49,0.6,0.42,0.18,0.5,0.0,0.58,0.28,1
1160,0.6,0.62,0.54,0.11,0.5,0.0,0.51,0.22,1
1161,0.55,0.47,0.53,0.2,0.5,0.0,0.4,0.22,1
1162,0.47,0.32,0.51,0.24,0.5,0.0,0.54,0.27,1
1163,0.53,0.25,0.59,0.27,0.5,0.0,0.45,0.26,1
1164,0.31,0.5,0.54,0.32,0.5,0.0,0.53,0.31,1
1165,0.25,0.33,0.48,0.18,0.5,0.0,0.42,0.33,1
1166,0.55,0.46,0.47,0.15,0.5,0.0,0.47,0.22,6
1167,0.61,0.5,0.61,0.21,0.5,0.0,0.55,0.54,2
1168,0.5,0.52,0.51,0.22,0.5,0.0,0.46,0.37,2
1169,0.62,0.33,0.49,0.24,0.5,0.0,0.51,0.42,2
1170,0.56,0.52,0.46,0.17,0.5,0.0,0.49,0.73,2
1171,0.52,0.56,0.55,0.16,0.5,0.0,0.53,0.39,2
1172,0.53,0.48,0.51,0.18,0.5,0.0,0.52,0.27,2
1173,0.51,0.48,0.51,0.19,0.5,0.0,0.51,0.27,2
1174,0.51,0.48,0.51,0.26,0.5,0.0,0.51,0.27,2
1175,0.53,0.48,0.51,0.18,0.5,0.0,0.51,0.27,2
1176,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,2
1177,0.6,0.46,0.51,0.1,0.5,0.0,0.48,0.31,2
1178,0.44,0.39,0.63,0.11,0.5,0.0,0.49,0.26,1
1179,0.51,0.5,0.49,0.45,0.5,0.0,0.48,0.22,0
1180,0.45,0.45,0.51,0.3,0.5,0.0,0.48,0.44,2
1181,0.38,0.42,0.47,0.12,0.5,0.0,0.47,0.53,1
1182,0.19,0.66,0.6,0.14,0.5,0.0,0.2,0.25,1
1183,0.41,0.42,0.23,0.16,0.5,0.0,0.4,0.22,6
1184,0.25,0.42,0.21,0.14,0.5,0.0,0.41,0.22,6
1185,0.7,0.58,0.53,0.39,0.5,0.0,0.59,0.22,4
1186,0.49,0.31,0.43,0.24,0.5,0.0,0.54,0.22,6
1187,0.46,0.41,0.43,0.18,0.5,0.0,0.54,0.22,6
1188,0.83,0.81,0.45,0.38,0.5,0.0,0.4,0.26,4
1189,0.38,0.51,0.56,0.21,0.5,0.0,0.48,0.31,1
1190,0.32,0.36,0.28,0.38,0.5,0.0,0.5,0.4,6
1191,0.4,0.65,0.38,0.17,0.5,0.0,0.57,0.22,6
1192,0.36,0.37,0.63,0.25,0.5,0.0,0.3,0.22,2
1193,0.49,0.55,0.41,0.19,0.5,0.0,0.48,0.31,6
1194,0.3,0.45,0.55,0.19,0.5,0.0,0.53,0.4,2
1195,0.88,0.72,0.32,0.3,0.5,0.0,0.52,0.33,3
1196,0.44,0.4,0.53,0.19,0.5,0.0,0.48,0.27,2
1197,0.45,0.57,0.52,0.21,0.5,0.0,0.54,0.38,1
1198,0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22,6
1199,0.55,0.41,0.67,0.61,0.5,0.0,0.49,0.14,0
1200,0.28,0.18,0.72,0.26,0.5,0.0,0.49,0.25,0
1201,0.66,0.65,0.53,0.17,0.5,0.0,0.47,0.66,1
1202,0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,6
1203,0.48,0.54,0.56,0.29,0.5,0.0,0.51,0.43,1
1204,0.33,0.37,0.49,0.22,0.5,0.0,0.55,0.22,2
1205,0.58,0.43,0.32,0.11,0.5,0.0,0.49,0.22,7
1206,0.58,0.64,0.42,0.3,0.5,0.0,0.54,0.22,1
1207,0.74,0.82,0.46,0.24,0.5,0.0,0.5,0.31,4
1208,0.74,0.82,0.46,0.24,0.5,0.0,0.48,0.22,4
1209,0.75,0.76,0.58,0.22,0.5,0.0,0.49,0.22,4
1210,0.58,0.37,0.58,0.16,0.5,0.0,0.51,0.22,1
1211,0.39,0.39,0.65,0.16,0.5,0.0,0.45,0.22,2
1212,0.51,0.59,0.55,0.21,0.5,0.0,0.52,0.22,2
1213,0.41,0.35,0.6,0.22,0.5,0.0,0.56,0.79,2
1214,0.43,0.28,0.41,0.32,0.5,0.0,0.52,0.22,6
1215,0.41,0.49,0.55,0.13,0.5,0.0,0.55,0.22,2
1216,0.23,0.29,0.46,0.0,0.5,0.0,0.43,0.31,2
1217,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22,2
1218,0.38,0.34,0.55,0.44,0.5,0.0,0.48,0.26,2
1219,0.61,0.54,0.54,0.38,0.5,0.0,0.54,0.29,0
1220,0.48,0.17,0.37,0.33,0.5,0.0,0.44,0.36,1
1221,0.47,0.47,0.5,0.19,0.5,0.0,0.51,0.26,1
1222,0.55,0.38,0.52,0.16,0.5,0.0,0.49,0.64,1
1223,0.41,0.39,0.61,0.17,0.5,0.0,0.5,0.61,1
1224,0.41,0.56,0.53,0.16,0.5,0.0,0.55,0.26,1
1225,0.78,0.73,0.27,0.28,0.5,0.0,0.56,0.22,3
1226,0.31,0.51,0.38,0.18,0.5,0.0,0.46,0.31,6
1227,0.63,0.64,0.49,0.2,0.5,0.0,0.52,0.25,2
1228,0.31,0.4,0.31,0.17,0.5,0.0,0.52,0.22,6
1229,0.44,0.65,0.49,0.16,0.5,0.0,0.48,0.31,1
1230,0.48,0.44,0.46,0.37,0.5,0.0,0.46,0.36,2
1231,0.5,0.49,0.46,0.22,0.5,0.0,0.53,0.25,2
1232,0.62,0.42,0.47,0.16,0.5,0.0,0.52,0.22,2
1233,0.5,0.45,0.52,0.18,0.5,0.0,0.52,0.22,2
1234,0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22,2
1235,0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26,2
1236,0.49,0.48,0.52,0.24,0.5,0.0,0.5,0.22,2
1237,0.59,0.48,0.49,0.42,0.5,0.0,0.52,0.22,2
1238,0.57,0.35,0.5,0.43,0.5,0.0,0.53,0.22,2
1239,0.61,0.52,0.5,0.44,0.5,0.0,0.53,0.22,2
1240,0.49,0.51,0.52,0.13,0.5,0.0,0.51,0.33,1
1241,0.45,0.4,0.56,0.15,0.5,0.0,0.52,0.22,1
1242,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,2
1243,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22,2
1244,0.52,0.45,0.53,0.34,0.5,0.0,0.52,0.44,2
1245,0.54,0.48,0.55,0.33,0.5,0.0,0.55,0.4,2
1246,0.55,0.79,0.45,0.25,0.5,0.0,0.51,0.22,1
1247,0.58,0.51,0.63,0.2,0.5,0.0,0.5,0.42,1
1248,0.63,0.58,0.57,0.1,0.5,0.0,0.52,0.33,1
1249,0.54,0.67,0.56,0.15,0.5,0.0,0.57,0.33,1
1250,0.41,0.59,0.65,0.14,0.5,0.0,0.49,0.33,1
1251,0.47,0.38,0.5,0.15,0.5,0.0,0.49,0.47,1
1252,0.33,0.17,0.52,0.13,0.5,0.0,0.51,0.75,1
1253,0.42,0.5,0.59,0.17,0.5,0.0,0.51,0.22,2
1254,0.54,0.55,0.55,0.4,0.5,0.0,0.53,0.22,2
1255,0.31,0.31,0.57,0.15,0.5,0.0,0.5,0.22,2
1256,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,2
1257,0.33,0.36,0.62,0.26,0.5,0.0,0.55,0.22,2
1258,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22,2
1259,0.47,0.56,0.58,0.19,0.5,0.0,0.44,0.64,2
1260,0.32,0.32,0.52,0.18,0.5,0.0,0.48,0.34,2
1261,0.28,0.27,0.5,0.14,0.5,0.0,0.5,0.28,2
1262,0.41,0.46,0.57,0.25,0.5,0.0,0.57,0.38,2
1263,0.44,0.54,0.51,0.16,0.5,0.0,0.58,0.22,2
1264,0.44,0.55,0.51,0.16,0.5,0.0,0.6,0.22,2
1265,0.77,0.7,0.44,0.29,0.5,0.0,0.56,0.22,3
1266,0.4,0.56,0.53,0.15,0.5,0.0,0.49,0.22,2
1267,0.79,0.79,0.42,0.26,0.5,0.0,0.6,0.22,3
1268,0.8,0.83,0.43,0.24,0.5,0.0,0.54,0.22,3
1269,0.58,0.55,0.51,0.13,0.5,0.0,0.52,0.22,2
1270,0.55,0.69,0.51,0.12,0.5,0.0,0.51,0.22,2
1271,0.47,0.46,0.53,0.12,0.5,0.0,0.51,0.25,1
1272,0.57,0.29,0.63,0.22,0.5,0.0,0.49,0.27,1
1273,0.52,0.49,0.59,0.21,0.5,0.0,0.47,0.22,1
1274,0.41,0.42,0.53,0.17,0.5,0.0,0.48,0.58,1
1275,0.45,0.36,0.5,0.19,0.5,0.0,0.53,0.7,1
1276,0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22,1
1277,0.49,0.5,0.42,0.43,0.5,0.0,0.5,0.36,7
1278,0.44,0.49,0.49,0.27,0.5,0.0,0.52,0.22,2
1279,0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22,2
1280,0.49,0.46,0.54,0.18,0.5,0.0,0.35,0.22,2
1281,0.42,0.37,0.54,0.17,0.5,0.0,0.51,0.22,2
1282,0.42,0.45,0.75,0.21,0.5,0.0,0.48,0.22,2
1283,0.39,0.45,0.75,0.17,0.5,0.0,0.51,0.22,2
1284,0.63,0.54,0.53,0.27,0.5,0.0,0.49,0.22,2
1285,0.54,0.43,0.48,0.27,0.5,0.0,0.44,0.41,2
1286,0.4,0.44,0.5,0.13,0.5,0.0,0.52,0.39,2
1287,0.55,0.39,0.39,0.47,0.5,0.0,0.5,0.83,6
1288,0.59,0.48,0.41,0.53,0.5,0.0,0.48,0.56,6
1289,0.49,0.38,0.49,0.15,0.5,0.0,0.53,0.25,1
1290,0.53,0.45,0.52,0.29,0.5,0.0,0.55,0.38,0
1291,0.62,0.6,0.54,0.22,0.5,0.0,0.54,0.27,2
1292,0.33,0.46,0.53,0.12,0.5,0.0,0.5,0.27,2
1293,0.57,0.36,0.51,0.25,0.5,0.0,0.54,0.25,2
1294,0.45,0.76,0.51,0.25,0.5,0.0,0.59,0.22,2
1295,0.48,0.44,0.51,0.24,0.5,0.0,0.49,0.22,2
1296,0.59,0.64,0.44,0.26,0.5,0.0,0.5,0.22,2
1297,0.79,0.56,0.53,0.19,0.5,0.0,0.47,0.35,2
1298,0.5,0.5,0.48,0.34,0.5,0.0,0.52,0.27,1
1299,0.79,0.62,0.35,0.35,0.5,0.0,0.6,0.28,5
1300,0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22,2
1301,0.59,0.46,0.57,0.17,0.5,0.0,0.52,0.22,2
1302,0.53,0.42,0.53,0.19,0.5,0.0,0.47,0.22,2
1303,0.59,0.46,0.55,0.17,0.5,0.0,0.52,0.25,2
1304,0.61,0.73,0.5,0.58,0.5,0.0,0.5,0.22,0
1305,0.5,0.43,0.56,0.17,0.5,0.0,0.35,0.22,1
1306,0.36,0.52,0.61,0.33,0.5,0.0,0.52,0.37,1
1307,0.66,0.54,0.53,0.17,0.5,0.0,0.54,0.22,2
1308,0.52,0.51,0.48,0.12,0.5,0.0,0.54,0.31,2
1309,0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22,2
1310,0.47,0.46,0.49,0.27,0.5,0.0,0.59,0.22,2
1311,0.5,0.46,0.49,0.27,0.5,0.0,0.6,0.22,2
1312,0.43,0.48,0.36,0.26,0.5,0.0,0.52,0.22,6
1313,0.5,0.44,0.57,0.28,0.5,0.0,0.57,0.22,2
1314,0.46,0.47,0.62,0.3,0.5,0.0,0.38,0.22,2
1315,0.59,0.7,0.46,0.19,0.5,0.0,0.54,0.44,2
1316,0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25,2
1317,0.27,0.43,0.5,0.13,0.5,0.0,0.54,0.31,2
1318,0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42,2
1319,0.49,0.36,0.47,0.28,0.5,0.0,0.56,0.54,1
1320,0.42,0.51,0.33,0.16,0.5,0.0,0.54,0.22,6
1321,0.34,0.42,0.48,0.19,0.5,0.0,0.46,0.31,1
1322,0.6,0.57,0.63,0.22,0.5,0.0,0.5,0.49,1
1323,0.53,0.44,0.54,0.52,0.5,0.0,0.49,0.38,1
1324,0.48,0.39,0.56,0.23,0.5,0.0,0.6,0.22,2
1325,0.56,0.49,0.47,0.13,0.5,0.0,0.52,0.22,1
1326,0.47,0.59,0.56,0.09,0.5,0.0,0.5,0.22,2
1327,0.4,0.28,0.58,0.44,0.5,0.0,0.41,0.22,2
1328,0.54,0.35,0.55,0.19,0.5,0.0,0.3,0.22,2
1329,0.5,0.47,0.45,0.14,0.5,0.0,0.53,0.32,6
1330,0.55,0.49,0.6,0.18,0.5,0.0,0.51,0.22,1
1331,0.55,0.44,0.5,0.09,0.5,0.0,0.55,0.22,7
1332,0.66,0.37,0.6,0.25,0.5,0.0,0.69,0.22,0
1333,0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58,2
1334,0.36,0.51,0.51,0.17,0.5,0.0,0.52,0.22,7
1335,0.68,0.68,0.35,0.16,0.5,0.0,0.62,0.22,7
1336,0.44,0.35,0.55,0.14,0.5,0.0,0.52,0.22,7
1337,0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22,7
1338,0.6,0.37,0.52,0.15,0.5,0.0,0.55,0.26,7
1339,0.64,0.61,0.56,0.15,0.5,0.0,0.54,0.22,7
1340,0.48,0.58,0.58,0.12,0.5,0.0,0.49,0.22,7
1341,0.65,0.58,0.53,0.21,0.5,0.0,0.51,0.22,7
1342,0.48,0.49,0.49,0.26,0.5,0.0,0.39,0.27,7
1343,0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,7
1344,0.4,0.36,0.32,0.16,0.5,0.0,0.51,0.27,7
1345,0.5,0.55,0.52,0.16,0.5,0.0,0.51,0.31,2
1346,0.65,0.63,0.47,0.22,0.5,0.0,0.52,0.27,2
1347,0.41,0.48,0.51,0.2,0.5,0.0,0.51,0.22,2
1348,0.25,0.4,0.54,0.16,0.5,0.0,0.43,0.22,2
1349,0.63,0.56,0.52,0.21,0.5,0.0,0.5,0.22,2
1350,0.56,0.68,0.42,0.36,0.5,0.0,0.49,0.22,2
1351,0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26,7
1352,0.46,0.52,0.51,0.13,0.5,0.0,0.47,0.22,2
1353,0.5,0.4,0.57,0.17,0.5,0.0,0.59,0.22,2
1354,0.78,0.71,0.35,0.25,0.5,0.0,0.49,0.22,3
1355,0.64,0.56,0.52,0.17,0.5,0.0,0.54,0.47,1
1356,1.0,0.8,0.29,0.36,0.5,0.0,0.52,0.22,3
1357,0.51,0.39,0.56,0.55,0.5,0.0,0.46,0.64,0
1358,0.69,0.66,0.36,0.09,0.5,0.0,0.56,0.22,3
1359,0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48,1
1360,0.49,0.53,0.36,0.15,0.5,0.0,0.52,0.27,6
1361,0.39,0.63,0.41,0.27,0.5,0.0,0.49,0.22,6
1362,0.45,0.51,0.43,0.22,0.5,0.0,0.57,0.22,1
1363,0.77,0.78,0.27,0.37,0.5,0.0,0.49,0.22,3
1364,0.88,0.75,0.41,0.36,0.5,0.0,0.43,0.22,5
1365,0.49,0.49,0.4,0.2,0.5,0.0,0.48,0.26,6
1366,0.57,0.53,0.6,0.28,0.5,0.0,0.52,0.45,1
1367,0.53,0.52,0.49,0.27,0.5,0.0,0.51,0.22,2
1368,0.5,0.47,0.56,0.31,0.5,0.0,0.56,0.26,2
1369,0.71,0.79,0.41,0.38,0.5,0.0,0.54,0.22,3
1370,0.33,0.49,0.46,0.22,0.5,0.0,0.53,0.33,6
1371,0.47,0.41,0.46,0.18,0.5,0.0,0.53,0.22,6
1372,0.45,0.39,0.46,0.29,0.5,0.0,0.42,0.22,0
1373,0.59,0.56,0.5,0.48,0.5,0.0,0.46,0.22,0
1374,0.32,0.3,0.57,0.38,0.5,0.0,0.5,0.25,1
1375,0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25,6
1376,0.28,0.41,0.46,0.18,0.5,0.0,0.47,0.39,1
1377,0.45,0.5,0.43,0.16,0.5,0.0,0.52,0.28,6
1378,0.24,0.25,0.57,0.28,0.5,0.0,0.51,0.11,2
1379,0.46,0.61,0.55,0.29,0.5,0.0,0.49,0.22,0
1380,0.54,0.44,0.38,0.22,0.5,0.0,0.54,0.3,6
1381,0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31,6
1382,0.25,0.41,0.47,0.14,0.5,0.0,0.56,0.68,1
1383,0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31,6
1384,0.4,0.44,0.47,0.25,0.5,0.0,0.54,0.56,1
1385,0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,6
1386,0.8,0.82,0.4,0.31,0.5,0.0,0.57,0.25,3
1387,0.29,0.39,0.46,0.36,0.5,0.0,0.51,0.22,1
1388,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,8
1389,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,8
1390,0.43,0.6,0.4,0.12,0.5,0.0,0.49,0.29,6
1391,0.56,0.71,0.47,0.21,0.5,0.0,0.52,0.22,0
1392,0.65,0.62,0.26,0.33,0.5,0.0,0.55,0.22,6
1393,0.77,0.7,0.37,0.12,0.5,0.0,0.49,0.26,3
1394,0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,6
1395,0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32,5
1396,0.59,0.48,0.49,0.49,0.5,0.0,0.36,0.32,2
1397,0.58,0.63,0.52,0.7,0.5,0.0,0.46,0.22,0
1398,0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22,6
1399,0.74,0.73,0.32,0.2,0.5,0.0,0.55,0.22,3
1400,0.55,0.35,0.36,0.29,0.5,0.0,0.51,0.22,6
1401,0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22,6
1402,0.67,0.61,0.39,0.24,0.5,0.0,0.51,0.22,6
1403,0.69,0.57,0.39,0.19,0.5,0.0,0.48,0.39,5
1404,0.47,0.41,0.53,0.27,0.5,0.0,0.47,0.25,0
1405,0.39,0.56,0.34,0.18,0.5,0.0,0.49,0.22,6
1406,0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34,6
1407,0.32,0.45,0.39,0.14,0.5,0.0,0.45,0.22,6
1408,0.75,0.73,0.35,0.33,0.5,0.0,0.49,0.28,3
1409,0.54,0.54,0.56,0.18,0.5,0.0,0.46,0.29,1
1410,0.71,0.64,0.42,0.28,0.5,0.0,0.43,0.22,4
1411,0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22,6
1412,0.58,0.44,0.45,0.32,0.5,0.0,0.52,0.37,1
1413,0.52,0.65,0.36,0.26,0.5,0.0,0.44,0.22,6
1414,0.64,0.44,0.56,0.15,0.5,0.0,0.56,0.22,2
1415,0.48,0.58,0.47,0.17,0.5,0.0,0.53,0.74,2
1416,0.42,0.71,0.45,0.15,0.5,0.0,0.48,0.22,6
1417,0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22,6
1418,0.4,0.4,0.44,0.37,0.5,0.0,0.53,0.25,1
1419,0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22,6
1420,0.8,0.79,0.43,0.25,0.5,0.0,0.52,0.22,4
1421,0.63,0.65,0.42,0.18,0.5,0.0,0.54,0.27,6
1422,0.47,0.4,0.63,0.19,0.5,0.0,0.52,0.32,1
1423,0.83,0.94,0.32,0.21,0.5,0.0,0.51,0.22,3
1424,0.61,0.76,0.3,0.16,0.5,0.0,0.45,0.41,6
1425,0.33,0.38,0.47,0.14,0.5,0.0,0.51,0.47,1
1426,0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22,6
1427,0.39,0.33,0.33,0.23,0.5,0.0,0.47,0.22,6
1428,0.5,0.63,0.45,0.13,0.5,0.0,0.45,0.32,6
1429,0.2,0.6,0.5,0.29,0.5,0.0,0.51,0.22,6
1430,0.29,0.26,0.43,0.17,0.5,0.0,0.55,0.3,6
1431,0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22,6
1432,0.92,0.66,0.52,0.23,0.5,0.0,0.53,0.22,3
1433,0.49,0.56,0.37,0.2,0.5,0.0,0.53,0.22,6
1434,0.86,0.78,0.34,0.15,0.5,0.0,0.53,0.22,5
1435,0.38,0.44,0.57,0.14,0.5,0.0,0.53,0.52,1
1436,0.72,0.73,0.41,0.28,0.5,0.0,0.44,0.22,3
1437,0.8,0.73,0.47,0.19,0.5,0.0,0.49,0.22,3
1438,0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,6
1439,0.63,0.71,0.44,0.53,0.5,0.0,0.52,0.22,5
1440,0.6,0.68,0.3,0.27,0.5,0.0,0.55,0.22,6
1441,0.4,0.43,0.49,0.17,0.5,0.0,0.51,0.36,1
1442,0.82,0.63,0.47,0.18,0.5,0.0,0.5,0.22,8
1443,0.77,0.68,0.35,0.19,0.5,0.0,0.53,0.43,3
1444,0.51,0.59,0.46,0.13,0.5,0.0,0.48,0.22,0
1445,0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25,6
1446,0.47,0.5,0.6,0.63,0.5,0.0,0.38,0.16,2
1447,0.34,0.24,0.51,0.15,0.5,0.0,0.54,0.4,1
1448,0.35,0.29,0.46,0.14,0.5,0.0,0.54,0.66,1
1449,0.58,0.67,0.49,0.16,0.5,0.0,0.47,0.28,0
1450,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,3
1451,0.36,0.48,0.61,0.26,0.5,0.0,0.5,0.16,1
1452,0.41,0.25,0.59,0.44,0.5,0.0,0.6,0.69,1
1453,0.3,0.37,0.4,0.45,0.5,0.0,0.48,0.41,6
1454,0.57,0.59,0.49,0.86,0.5,0.0,0.47,0.22,1
1455,0.38,0.4,0.39,0.19,0.5,0.0,0.46,0.62,1
1456,0.77,0.74,0.37,0.29,0.5,0.0,0.45,0.22,3
1457,0.47,0.38,0.58,0.19,0.5,0.0,0.57,0.22,2
1458,0.5,0.61,0.44,0.2,0.5,0.0,0.49,0.22,0
1459,0.41,0.45,0.46,0.23,0.5,0.0,0.5,0.7,2
1460,0.46,0.62,0.46,0.54,0.5,0.0,0.51,0.27,0
1461,0.74,0.75,0.45,0.44,0.5,0.0,0.52,0.22,8
1462,0.52,0.53,0.58,0.69,0.5,0.0,0.5,0.22,0
1463,0.41,0.47,0.5,0.14,0.5,0.0,0.53,0.37,1
1464,0.25,0.4,0.52,0.15,0.5,0.0,0.56,0.28,1
1465,0.58,0.56,0.38,0.39,0.5,0.0,0.54,0.57,1
1466,0.32,0.29,0.29,0.08,0.5,0.0,0.52,0.22,6
1467,0.38,0.48,0.57,0.3,0.5,0.0,0.41,0.11,2
1468,0.39,0.58,0.47,0.18,0.5,0.0,0.48,0.22,0
1469,0.38,0.47,0.47,0.18,0.5,0.0,0.44,0.26,0
1470,0.63,0.57,0.5,0.48,0.5,0.0,0.51,0.22,0
1471,0.51,0.45,0.62,0.25,0.5,0.0,0.59,0.22,0
1472,0.59,0.67,0.54,0.19,0.5,0.0,0.48,0.6,1
1473,0.6,0.61,0.54,0.11,0.5,0.0,0.46,0.22,2
1474,0.48,0.61,0.57,0.17,0.5,0.0,0.45,0.22,2
1475,0.71,0.5,0.5,0.18,0.5,0.0,0.46,0.22,2
1476,0.61,0.48,0.54,0.25,0.5,0.0,0.5,0.22,2
1477,0.38,0.32,0.64,0.41,0.5,0.0,0.44,0.11,2
1478,0.38,0.4,0.66,0.35,0.5,0.0,0.43,0.11,2
1479,0.81,0.62,0.43,0.17,0.5,0.0,0.53,0.22,5
1480,0.47,0.43,0.61,0.4,0.5,0.0,0.48,0.47,1
1481,0.67,0.57,0.36,0.19,0.5,0.0,0.56,0.22,5
1482,0.43,0.4,0.6,0.16,0.5,0.0,0.53,0.39,1
1483,0.65,0.54,0.54,0.13,0.5,0.0,0.53,0.22,2
