,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
1456,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.92104,0.80523,-0.01928,1.11406,-0.65253,-0.21712,-0.84637,5,2,2,3,6,3,5,3,0,3,0,0,3,0,0,0,0,0,0
1457,0.49788,0.48246,1.98437,0.96082,-0.31685,-2.05048,1.58487,0.14143,0.13136,0.7583,0.19268,-0.84637,5,1,1,0,6,1,5,2,0,1,0,0,0,1,0,1,1,0,1
1458,1.82213,-0.48246,1.16365,0.96082,-0.31685,0.13606,0.63779,0.88309,0.28783,-0.78155,-0.71126,-1.18084,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1459,-0.07854,-0.48246,1.16365,0.96082,-0.31685,0.13606,0.16767,-0.45174,0.43852,0.12331,-0.71126,0.40148,5,0,2,0,6,3,5,3,0,2,0,0,2,0,5,0,6,0,0
1460,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.1943,0.80523,0.88309,0.94156,0.41594,-0.21712,0.7654,6,0,0,0,6,6,6,0,0,0,0,0,0,5,0,4,0,0,0
1461,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-2.75696,1.2861,-0.58331,0.76096,-0.52745,0.52975,0.07987,4,1,1,0,5,0,3,1,0,1,0,1,0,0,0,0,0,0,0
1462,-0.07854,0.48246,-0.61113,-0.57009,1.90725,0.73545,-0.57545,-0.31776,-0.91699,-0.14277,0.88113,-0.21575,3,0,0,6,5,6,6,3,0,1,0,0,0,1,3,0,4,0,0
1463,-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.58016,0.32197,0.7233,-0.15487,0.58489,-1.37983,-0.52593,5,0,0,0,5,6,5,3,0,4,0,0,0,3,0,3,5,0,0
1464,1.82213,0.48246,0.45468,-0.57009,-0.31685,-1.86962,0.80523,0.88309,1.61108,0.93949,-0.21712,0.07987,4,1,0,4,3,6,6,1,1,0,1,0,4,1,0,1,0,0,0
1465,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.14882,-0.80615,-1.27553,1.2861,0.12331,-1.37983,-0.52593,4,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,5,0,0
1466,-0.95197,0.48246,0.45468,0.96082,-0.31685,0.31287,0.00332,-0.01928,0.76096,-0.27607,-1.37983,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1467,2.59171,-0.48246,0.45468,0.96082,-0.31685,-1.86962,-0.15487,-0.58331,2.46262,0.41594,-1.37983,-2.07848,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0
1468,1.82213,-0.48246,1.16365,0.96082,-0.31685,-0.79151,-0.30033,0.29338,0.28783,1.46191,-0.21712,-0.84637,5,2,2,0,6,4,6,2,0,2,0,0,3,1,0,2,1,0,0
1469,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,0.47617,-0.17779,-1.07533,0.12331,-0.71126,1.2247,6,0,0,0,6,4,6,0,0,0,0,0,3,0,0,4,3,0,0
1470,-0.07854,0.48246,1.16365,-0.57009,-0.31685,-0.24649,0.32197,0.88309,0.43852,0.12331,-0.71126,0.07987,6,0,0,3,6,3,6,0,0,0,0,0,0,0,0,2,3,0,0
1471,1.09449,-0.48246,-0.61113,0.24923,0.1144,1.02119,-0.69509,-0.84732,-1.21213,0.7583,1.86203,1.2247,4,4,5,5,6,4,0,2,0,4,0,3,6,2,0,2,1,0,0
1472,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,2.46262,-1.92173,-0.58331,-2.35413,-2.30408,1.29221,1.2247,5,6,3,4,5,2,5,4,2,5,4,3,3,3,4,3,6,0,0
1473,-0.07854,-0.48246,-0.05921,0.24923,-0.31685,-0.34799,-0.43999,-0.17779,-0.45321,0.12331,-0.71126,-0.84637,5,2,0,0,6,6,5,5,2,4,0,0,2,5,0,2,6,0,0
1474,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.41667,-0.69509,-0.01928,-0.30172,-1.25773,-1.37983,0.40148,6,3,0,0,6,6,5,0,0,0,0,0,3,6,0,3,3,0,0
1475,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.92104,1.45421,1.65653,-0.01729,-0.52745,1.86203,1.92173,6,3,2,2,6,6,4,3,0,5,2,0,3,3,3,3,5,0,2
1476,0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.05188,-0.57545,-2.09015,-0.01729,-0.27607,-0.71126,-0.84637,5,3,0,3,3,1,0,0,0,0,0,0,0,0,1,0,6,0,0
1477,-0.07854,0.48246,-0.61113,-0.57009,0.1144,1.37297,0.32197,0.7233,0.94156,0.12331,-0.71126,0.07987,3,2,0,6,6,2,4,2,2,3,2,0,2,2,6,3,6,0,0
1478,1.09449,0.48246,0.45468,-0.57009,-0.31685,1.60383,-2.32338,0.14143,-0.01729,-2.04506,0.88113,-2.07848,4,1,0,1,2,6,6,1,0,1,1,0,0,1,0,1,0,0,0
1479,1.09449,0.48246,1.98437,0.96082,-0.31685,-0.92104,0.00332,0.14143,0.13136,0.7583,-0.21712,-0.21575,5,0,0,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1480,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.24649,0.47617,0.7233,1.61108,-0.14277,-0.71126,0.7654,5,4,3,0,5,4,6,2,0,4,0,3,5,0,0,3,5,0,0
1481,0.49788,-0.48246,-0.05921,-0.57009,-0.31685,0.52135,-1.09207,-0.45174,0.13136,-1.13788,0.88113,-0.84637,3,1,0,3,6,2,6,2,0,0,2,0,2,2,0,2,3,0,1
1482,-0.07854,0.48246,1.98437,0.96082,-0.31685,-1.05308,1.45421,-0.84732,0.94156,0.58489,-0.71126,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1483,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-1.1943,1.11406,1.24033,-1.6209,-0.65253,0.52975,1.2247,6,3,2,0,6,6,6,0,0,3,0,0,0,3,0,4,6,0,0
1484,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.05188,-0.30033,-1.27553,-0.01729,0.7583,-0.71126,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1485,-0.95197,-0.48246,0.45468,-0.09765,-0.31685,0.73545,0.00332,-0.17779,-1.07533,0.58489,1.29221,-0.52593,6,5,3,5,6,6,5,4,0,6,3,4,5,4,3,4,6,0,0
1486,-0.07854,0.48246,-0.61113,-0.57009,-0.31685,-0.46725,-0.43999,-0.17779,-1.772,-1.25773,1.86203,1.92173,6,0,0,2,6,2,2,2,0,2,0,0,0,2,2,2,3,0,0
1487,-0.07854,0.48246,1.98437,0.96082,-0.31685,1.37297,-0.69509,-0.58331,-1.47955,1.13407,0.88113,-2.07848,5,1,2,3,6,2,5,2,0,1,0,0,2,0,0,1,1,0,1
1488,-0.95197,0.48246,1.16365,0.96082,-0.31685,-0.05188,1.11406,-1.42424,-0.45321,-0.78155,0.88113,1.2247,5,0,2,0,5,1,6,4,0,4,0,0,0,0,2,0,0,0,0
1489,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.49158,-0.57545,-0.71727,-0.45321,-1.5184,1.29221,0.7654,6,4,0,5,4,6,6,0,0,6,0,0,3,5,0,3,3,0,0
1490,1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,-0.30033,0.58331,0.13136,-0.27607,1.29221,1.2247,4,5,2,3,6,4,5,2,2,2,0,2,5,2,0,2,6,0,0
1491,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,2.127,-0.94779,-0.45174,-0.30172,-1.64101,1.29221,0.07987,5,4,0,5,6,6,6,4,4,3,0,2,3,0,2,0,6,0,0
1492,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,0.91093,-3.27393,-0.45174,-1.47955,-1.78169,1.86203,0.7654,5,6,6,4,6,5,6,4,0,5,0,5,6,4,3,3,6,0,2
1493,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.79151,-0.94779,-0.01928,-0.60633,-0.40581,-0.71126,0.07987,4,2,2,0,4,3,5,0,0,0,0,0,0,0,0,0,6,0,0
1494,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,-1.1943,0.16767,0.29338,-0.91699,-0.89891,0.19268,1.2247,5,5,0,0,5,0,6,5,0,5,0,0,5,4,0,3,0,0,0
1495,1.09449,0.48246,-2.43591,-0.57009,-0.31685,0.62967,-0.15487,-0.45174,-0.45321,-1.0145,0.19268,-0.52593,5,4,0,3,6,6,4,2,2,0,0,0,0,2,0,2,6,0,0
1496,1.09449,-0.48246,0.45468,-0.57009,-0.31685,-1.05308,0.96248,0.44585,-0.01729,0.58489,0.88113,1.2247,5,0,0,2,6,1,6,0,0,0,0,0,0,1,0,1,6,0,0
1497,-0.07854,-0.48246,1.98437,-0.57009,0.1144,-0.34799,0.47617,-0.01928,-0.60633,-0.00665,0.52975,1.2247,5,4,0,4,6,6,3,3,3,3,3,3,3,3,3,3,6,0,0
1498,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,0.16767,0.58331,-2.07848,-0.00665,1.86203,-0.21575,4,0,0,0,6,5,5,0,0,0,0,0,4,0,3,3,3,0,0
1499,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.41667,-1.92173,0.88309,-0.15487,-0.52745,0.19268,-0.52593,6,0,0,0,6,0,4,0,0,0,0,0,3,3,0,4,0,0,0
1500,-0.07854,-0.48246,0.45468,-0.57009,-0.31685,-0.46725,0.47617,1.43533,-0.30172,-0.40581,0.19268,0.7654,6,3,3,3,6,6,5,2,0,5,2,3,4,5,3,2,5,0,2
1501,-0.95197,0.48246,0.45468,-0.57009,0.126,-0.46725,0.00332,-0.31776,0.13136,-0.52745,1.29221,1.2247,6,4,0,3,6,6,5,4,0,4,0,3,3,3,0,5,6,0,2
1502,0.49788,0.48246,-0.05921,-0.57009,-0.31685,1.72012,-2.72827,0.29338,1.2861,-0.78155,-0.21712,-0.21575,5,1,0,0,6,6,5,1,0,0,0,0,0,2,0,2,2,0,0
1503,1.09449,0.48246,1.98437,0.96082,-0.31685,0.04257,1.58487,1.06238,0.59042,2.04506,-0.21712,-0.52593,6,0,0,0,4,1,4,1,0,0,0,0,0,1,0,1,2,0,0
1504,-0.95197,0.48246,-1.7379,0.96082,-0.31685,2.82196,-2.44904,1.06238,-0.76096,-2.18109,-0.21712,-0.84637,4,0,0,6,6,0,5,2,0,0,0,0,3,0,0,0,4,0,0
1505,-0.95197,0.48246,0.45468,0.96082,-0.31685,1.02119,-0.69509,0.88309,-1.772,-0.40581,0.19268,0.40148,6,0,3,3,6,3,6,0,0,3,0,0,0,0,0,0,4,0,0
1506,-0.07854,0.48246,-0.05921,-0.57009,-0.31685,0.73545,-1.23177,0.7233,0.59042,-0.00665,0.52975,0.7654,5,1,1,4,5,6,5,2,1,2,0,0,2,1,0,2,2,0,1
1507,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,-2.11437,-0.17779,-0.45321,-0.89891,-1.37983,-0.84637,0,0,0,0,6,0,6,0,0,0,0,0,3,0,0,3,0,0,0
1508,-0.95197,-0.48246,0.45468,-0.57009,-0.31685,0.73545,-0.80615,1.65653,0.13136,-1.25773,-0.21712,-0.52593,5,5,0,3,6,6,6,5,0,3,0,0,4,3,0,2,6,0,0
1509,-0.95197,-0.48246,-2.43591,-0.57009,-0.31685,2.28554,-0.69509,0.29338,-0.60633,-0.14277,-1.37983,-0.84637,6,0,0,3,4,6,5,0,0,3,0,0,2,0,3,4,3,0,0
1510,-0.95197,-0.48246,-0.61113,-0.57009,0.126,-0.14882,-0.57545,-0.84732,-0.60633,-0.52745,-0.21712,-2.07848,3,0,0,2,6,6,3,2,2,2,0,0,2,2,2,2,6,0,2
1511,-0.07854,-0.48246,-1.22751,-0.57009,-0.31685,1.23461,-2.32338,0.29338,-0.30172,-1.92173,0.19268,-0.52593,3,2,0,4,6,2,6,2,2,2,4,0,2,2,6,2,6,0,0
1512,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.43999,-0.01928,-1.34289,-1.13788,1.86203,1.2247,6,5,0,6,6,4,6,4,0,0,0,0,3,0,6,0,5,0,2
1513,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.79151,1.93886,1.65653,-1.07533,-0.40581,1.86203,1.92173,5,4,0,2,6,6,5,0,0,4,0,0,4,6,3,3,6,0,3
1514,1.09449,-0.48246,1.98437,-0.57009,-0.31685,0.62967,-1.37639,1.43533,-0.91699,-0.52745,1.86203,0.7654,5,3,1,2,6,3,6,3,0,1,0,0,0,1,2,1,5,0,0
1515,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,0.04257,-1.6334,1.88511,-0.91699,0.12331,0.19268,0.40148,6,0,0,3,5,6,5,0,0,0,0,0,3,4,3,0,3,0,2
1516,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,-0.80615,-1.27553,-1.34289,-1.92173,-0.71126,0.07987,0,2,3,2,3,4,1,3,2,1,2,1,2,1,2,4,2,3,1
1517,-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,1.37297,-0.30033,-0.17779,-0.15487,-1.25773,0.19268,-0.21575,5,3,2,2,6,2,6,5,0,4,0,2,2,0,0,2,6,0,2
1518,-0.95197,-0.48246,-0.05921,-0.57009,-0.31685,1.37297,-1.6334,1.06238,-0.91699,-1.38502,1.29221,0.7654,5,5,0,4,5,6,6,2,0,4,0,3,5,5,2,5,6,0,0
1519,-0.07854,-0.48246,-0.05921,-0.57009,-0.31685,-0.05188,-2.72827,1.24033,1.45039,0.41594,-1.37983,-2.07848,3,6,3,5,6,3,3,5,0,5,0,5,5,5,5,4,6,0,0
1520,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,2.127,1.88511,0.13136,-0.65253,1.86203,1.92173,4,6,3,4,6,3,6,3,0,3,2,0,5,5,3,5,6,0,3
1521,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.60383,-2.21069,1.24033,0.43852,-1.38502,0.52975,0.40148,2,2,0,2,6,6,5,0,0,2,0,0,3,2,2,3,6,0,2
1522,-0.95197,-0.48246,-1.7379,-0.09765,-0.31685,0.82562,1.2861,0.29338,-1.21213,-0.89891,0.88113,1.92173,6,4,0,0,6,4,3,0,0,0,0,0,3,3,0,0,6,0,0
1523,-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.52135,1.2861,1.24033,-0.45321,-0.52745,1.86203,0.7654,5,3,0,3,6,5,5,2,0,0,0,0,4,0,3,4,3,0,0
1524,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.91093,0.00332,1.06238,-1.21213,-1.5184,1.29221,0.40148,6,3,0,4,6,6,5,0,0,0,0,0,3,4,2,3,6,0,3
1525,-0.95197,0.48246,0.45468,0.96082,-0.31685,-1.86962,1.93886,0.58331,-1.47955,0.12331,1.29221,1.92173,6,0,2,0,6,6,5,0,0,0,0,0,0,0,0,0,6,0,0
1526,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,0.96248,1.65653,-0.01729,-0.14277,1.29221,0.7654,5,6,2,5,6,6,6,4,3,4,0,3,5,4,0,3,6,0,4
1527,-0.95197,-0.48246,-2.43591,-0.46841,-0.31685,-1.1943,-0.94779,1.06238,1.2861,-0.52745,0.88113,1.2247,3,0,0,2,6,4,6,0,0,0,0,0,3,4,0,5,2,0,1
1528,-0.07854,0.48246,0.45468,-0.57009,0.1144,-0.14882,0.96248,1.24033,0.76096,-0.27607,-0.21712,0.07987,5,6,4,4,6,6,6,3,0,2,0,0,6,3,0,3,6,0,0
1529,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.02119,-1.7625,0.58331,-0.15487,-2.57309,0.88113,-0.21575,5,3,0,3,5,4,4,3,3,4,2,0,4,3,3,3,6,0,2
1530,-0.95197,-0.48246,-0.61113,-0.57009,0.1144,-0.92104,1.2861,-0.45174,-0.60633,-0.00665,0.88113,1.2247,5,0,0,0,6,3,6,0,0,0,0,0,3,0,0,0,3,0,0
1531,-0.07854,-0.48246,-1.22751,-0.09765,-0.31685,0.04257,0.32197,-0.97631,0.28783,-0.65253,-0.71126,0.7654,6,5,4,3,5,5,6,3,0,4,0,2,3,2,6,0,5,0,0
1532,0.49788,0.48246,-0.61113,0.21128,-0.31685,0.31287,0.00332,-0.84732,-0.60633,-0.52745,-0.71126,0.07987,5,3,2,0,6,4,5,3,0,4,0,3,3,1,0,1,5,0,1
1533,-0.95197,0.48246,-0.61113,-0.57009,0.1144,-0.46725,0.80523,0.29338,2.03972,1.81175,-1.37983,-0.21575,5,6,0,4,6,3,6,4,0,4,0,4,3,2,0,3,4,4,3
1534,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.13606,-0.94779,-1.11902,0.43852,-1.13788,-0.71126,0.7654,5,0,0,0,6,5,4,3,0,3,0,0,5,4,0,3,4,0,0
1535,-0.95197,0.48246,-0.61113,-0.57009,0.1144,0.04257,1.74091,-0.58331,-0.45321,2.33337,0.88113,1.92173,4,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1536,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.13281,-0.69509,0.88309,0.94156,-0.89891,1.29221,0.7654,6,3,3,4,6,5,4,3,3,3,3,3,4,3,3,4,6,0,2
1537,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,-0.15487,1.88511,1.45039,0.12331,0.88113,-0.84637,6,0,0,0,5,6,5,0,0,0,0,2,3,4,0,3,6,0,0
1538,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-1.55078,1.2861,-0.97631,0.43852,0.93949,0.19268,1.92173,6,6,0,0,6,6,6,6,0,0,0,0,4,3,0,4,6,0,0
1539,-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,-3.00537,0.29338,-1.34289,-2.04506,0.88113,0.7654,6,3,0,4,4,6,5,2,2,2,5,2,6,3,3,4,3,0,2
1540,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.43999,-0.71727,-0.76096,-1.64101,1.29221,0.7654,4,2,0,0,5,4,6,2,0,2,0,3,5,0,0,2,2,0,0
1541,-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.82562,0.80523,0.88309,0.59042,-0.78155,0.19268,0.07987,4,4,0,4,6,6,5,0,0,0,0,0,3,3,0,3,6,0,0
1542,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.02119,-0.94779,0.88309,0.13136,-0.14277,-0.71126,0.40148,3,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1543,-0.95197,-0.48246,-1.22751,-0.57009,0.1144,-0.24649,-1.92173,0.29338,-0.60633,-1.13788,0.52975,0.40148,3,0,0,0,6,4,4,0,0,4,0,0,3,4,0,3,2,0,0
1544,-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.49158,0.16767,0.88309,-0.01729,0.58489,0.52975,0.7654,3,3,0,2,5,6,6,0,0,3,0,0,0,3,0,3,0,0,0
1545,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.57545,-1.68062,0.28783,1.30612,-1.37983,-0.84637,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1546,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.67825,-0.94779,0.58331,0.28783,1.30612,-0.71126,-0.84637,5,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0,0
1547,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.46725,0.00332,-1.11902,0.28783,-0.00665,0.19268,-0.52593,6,2,0,0,6,2,5,0,0,0,0,0,0,0,0,0,6,0,0
1548,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.41667,-1.50796,-1.82919,-0.91699,-0.40581,-1.37983,-2.07848,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0,0
1549,1.09449,0.48246,-0.61113,0.96082,-0.31685,-0.14882,-0.94779,-1.27553,-0.60633,0.41594,-0.21712,0.07987,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,1,0,0
1550,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.57545,-1.27553,0.94156,0.93949,-1.37983,-2.07848,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1551,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.05188,-2.32338,-0.84732,-1.772,-0.40581,1.29221,-0.21575,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,3,0,2
1552,-0.07854,-0.48246,1.16365,0.96082,-0.31685,-1.55078,1.11406,-0.01928,-0.01729,1.46191,0.19268,0.07987,5,0,0,0,6,2,5,0,0,0,0,0,4,0,0,0,4,0,0
1553,-0.95197,0.48246,1.16365,0.96082,-0.31685,0.31287,0.80523,-0.97631,0.28783,0.25953,-0.21712,0.40148,6,0,0,3,6,3,4,0,0,0,0,0,0,0,0,0,6,0,0
1554,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-1.32828,1.58487,-0.58331,1.61108,1.13407,0.19268,-0.21575,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0,0
1555,1.82213,0.48246,0.45468,0.96082,-0.31685,-1.86962,1.58487,0.44585,0.76096,1.63088,0.19268,-0.52593,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,6,0,0
1556,-0.95197,0.48246,0.45468,0.96082,-0.22166,-0.92104,-0.15487,-0.84732,-0.76096,1.30612,-0.71126,-0.21575,5,0,0,0,5,2,6,0,0,0,0,0,0,0,0,0,3,0,0
1557,-0.07854,0.48246,1.16365,0.96082,-0.50212,0.73545,0.16767,-0.71727,-0.91699,1.13407,-1.37983,-0.84637,4,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0
1558,0.49788,0.48246,0.45468,0.96082,-0.31685,0.62967,-1.50796,-0.31776,0.28783,-0.14277,-0.71126,-2.07848,1,1,1,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1559,1.09449,0.48246,-2.43591,0.96082,-0.31685,0.22393,-0.30033,-1.27553,-0.60633,-0.27607,-0.21712,-0.52593,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
1560,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.73545,-1.50796,-0.84732,-0.15487,-1.13788,0.88113,0.07987,4,2,1,1,6,3,6,1,0,3,0,1,0,1,0,1,1,0,0
1561,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.05188,1.74091,-2.8595,-0.76096,2.63199,-1.37983,-1.54858,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1562,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.46725,-0.30033,-1.42424,1.45039,2.04506,-0.71126,-0.52593,6,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,6,0,0
1563,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.82562,0.80523,0.29338,1.2861,0.25953,-1.37983,-1.18084,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1564,1.09449,0.48246,-0.05921,0.96082,-0.31685,2.46262,-2.5383,-0.31776,-0.91699,-0.78155,-0.71126,-1.54858,4,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1565,0.49788,-0.48246,1.16365,0.96082,-0.31685,-1.55078,0.80523,1.24033,1.81866,-0.00665,0.19268,-0.21575,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1566,-0.07854,-0.48246,0.45468,0.96082,-0.31685,-0.05188,0.47617,-1.11902,-0.76096,-0.27607,-1.37983,-0.84637,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,0,0
1567,-0.07854,0.48246,1.16365,0.96082,-0.31685,-1.05308,1.2861,-0.45174,-0.15487,-0.00665,0.88113,-0.84637,5,0,3,0,5,2,5,0,0,0,0,0,0,0,0,0,2,0,0
1568,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.43999,-0.01928,1.81866,0.7583,-0.71126,-0.52593,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1569,-0.95197,0.48246,-0.61113,0.96082,-0.31685,-0.58016,-0.30033,-0.84732,0.59042,0.58489,-0.71126,-1.54858,3,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0,0
1570,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.31287,0.00332,-0.31776,0.59042,0.41594,0.19268,0.7654,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,4,0,0
1571,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.02119,0.32197,0.7233,1.61108,-0.52745,0.88113,-0.84637,3,0,0,3,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0
1572,0.49788,0.48246,0.45468,0.96082,-0.31685,-0.05188,0.96248,-1.11902,0.94156,1.63088,-1.37983,-2.07848,3,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1573,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.24649,0.16767,-1.82919,-0.45321,0.41594,-1.37983,-0.52593,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,0
1574,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.24649,0.80523,-0.58331,1.45039,0.93949,0.19268,-0.84637,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,2,0,0
1575,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.05308,-0.15487,-1.11902,-0.45321,0.58489,-1.37983,-0.84637,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1576,1.09449,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.43999,1.43533,1.2861,0.7583,-0.21712,-0.52593,4,0,0,2,6,1,5,0,0,0,0,0,0,0,0,0,1,0,0
1577,0.49788,0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.16767,-0.45174,1.2861,0.58489,-1.37983,-0.52593,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0,0
1578,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.62967,-1.50796,-2.39883,-0.91699,0.12331,-1.37983,-2.07848,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
1579,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.24649,-0.15487,-1.27553,0.43852,1.46191,-0.21712,-0.84637,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0
1580,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.31287,-1.23177,-0.01928,0.76096,0.12331,-0.71126,-0.84637,6,0,1,0,6,1,5,0,0,0,0,0,0,0,0,0,6,0,0
1581,0.49788,0.48246,1.16365,0.96082,-0.31685,0.73545,2.32338,0.14143,1.81866,0.12331,0.19268,0.7654,5,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0,0
1582,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.13606,1.11406,0.14143,-0.15487,0.58489,0.88113,0.40148,6,1,2,3,6,2,6,4,2,3,0,1,3,0,0,2,3,0,0
1583,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,-0.15487,0.88309,-0.30172,0.58489,0.19268,-0.84637,5,1,1,3,6,3,6,1,0,1,0,0,0,1,1,1,1,0,0
1584,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.80523,-1.68062,-0.60633,0.41594,-0.21712,-0.21575,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0,0
